,ID,NAME,ADDRESS,CITY,ZIPCODE,STATE,NYC_dist,LA_dist,Chicago_dist,Houston_dist,phoenix_dist,dallas_dist,sanjose_dist,austin_dist,columbus_dist,mean
1520,1521,Pxzveemyrh,503 Coliseum Blvd,Montgomery,36109,Alabama,1433.239245751358,2971.7699318775244,1081.2559215839335,908.9619089242641,2407.875883914654,993.3666720999518,3291.8095078828624,1117.6746785850087,903.2690248273268,1519.553725521725
1521,1522, Wssgbbmlt,4121 Carmichael Rd Ste 501,Montgomery,36106,Alabama,1437.1007687518936,2970.2632257097966,1084.1637931362081,905.9182560594533,2406.221093091403,991.5116864410228,3290.7948679149767,1114.9669482535257,907.0588967332401,1518.9887519266254
1522,1523,Tie  Raeqk,943 E Main St Ste C,Prattville,36066,Alabama,1438.6224763661355,2952.4226674457814,1068.5061785511934,895.1696038623234,2388.8236324543523,974.80325548475,3271.7485739367803,1102.0681030242533,899.1377532266326,1505.8533075540074
1523,1524,Yhavwjk Ga,627 Alabama Avenue,Selma,36701,Alabama,1484.0360010648046,2899.2251399787683,1069.5501891807235,839.9925323584765,2334.919975820449,920.046571759832,3221.4279096904747,1045.9797160426797,925.6980045521871,1472.9822265981766
1524,1525,G Opphw Ut,630 East Broad Street,Eufaula,36027,Alabama,1400.6168983628904,3082.4925702285645,1150.9063869964018,995.4150368162757,2517.3618111846044,1101.2007352209262,3405.4062918643244,1212.074726837281,926.953518554422,1599.0901197447556
1525,1526,Awhbhof Lk,2311 Highland Avenue South Suite 100,Birmingham,35205,Alabama,1390.5504860691171,2896.51119573198,952.2561576943507,902.6141343056772,2337.8773374639586,934.70945464696,3202.205465268283,1092.668524589204,808.1052448043231,1458.5497238338596
1526,1527,Zdqf Cpcak,107 Courthouse Square,Bay Minette,36507,Alabama,1654.4662238635838,2871.5902069426024,1239.3366122753114,733.3226422363028,2301.1310628088754,887.3159349786084,3218.160897861376,959.3506910520214,1112.36625656357,1480.2860338576295
1527,1528,Ayeul Dz K,2558 Old Schell Rd,Mobile,36606,Alabama,1692.137828126492,2846.1335793889248,1260.3995829206985,698.9354507195136,2274.9858439319833,863.5462187203453,3196.586217088083,927.028260074302,1144.3793378764815,1467.9993878578146
1528,1529,Yaisgrbpmg,3921 North College Avenue,Jackson,36545,Alabama,1610.8823296497433,2844.172446244053,1166.9902986388086,736.361624534812,2275.651325692481,858.7048434457632,3182.240928450215,953.6083578633496,1049.9155407968137,1451.960596185144
1529,1530,Xfqnmorldc,3801 North College Avenue,Jackson,36545,Alabama,1610.8823296497433,2844.172446244053,1166.9902986388086,736.361624534812,2275.651325692481,858.7048434457632,3182.240928450215,953.6083578633496,1049.9155407968137,1451.960596185144
1530,1531,Pxfui Hddj,302 E Church Street,Atmore,36502,Alabama,1620.5774086319952,2891.606522514795,1218.4622314124272,762.4399472360602,2321.8694884492443,906.4012761627654,3234.493176361748,986.3453252120328,1082.4871044267477,1489.345007975091
1531,1532, Rnubdjpkw,302 East Church Street,Atmore,36502,Alabama,1620.5774086319952,2891.606522514795,1218.4622314124272,762.4399472360602,2321.8694884492443,906.4012761627654,3234.493176361748,986.3453252120328,1082.4871044267477,1489.345007975091
1532,1533,Vduijk Xuq,151 Hughes Road Suite A,Madison,35758,Alabama,1304.6061496871635,2881.872379054768,818.6343711940544,971.7604795198164,2331.0668790338227,952.1532938885416,3168.675812254105,1142.313816053645,685.0597901941989,1439.0596467992168
1533,1534,Zodhk Qjzw,308 6th Street South Suite 100,Oneonta,35121,Alabama,1336.6577344441507,2918.8590897752492,908.4113916664801,950.9480913147586,2363.0199970516087,967.2178797931938,3217.050017081585,1135.8295388640722,751.7498654242812,1468.1206523301366
1534,1535,Evkbmtj  Q,201 N Washington Avenue,Russellville,35653,Alabama,1391.725553649098,2795.624113960924,834.3997071895917,883.868390213844,2242.8141950734084,859.7325928598633,3088.328699811565,1050.57168475104,751.6252602416466,1389.6627382335423
1535,1536, Pvxqelstk,201 North Washington Avenue,Russellville,35653,Alabama,1391.725553649098,2795.624113960924,834.3997071895917,883.868390213844,2242.8141950734084,859.7325928598633,3088.328699811565,1050.57168475104,751.6252602416466,1389.6627382335423
1536,1537,  Wkvntr I,2900 Highway 280 South,Birmingham,35223,Alabama,1384.5571345756744,2903.6522148171944,952.5531480136959,909.4879452899,2345.099456871779,942.0507674458817,3209.035776338131,1099.8599299505265,804.5890762427133,1462.9253683299803
1537,1538,Putzem  Ol,4211 Carmichael Road,Montgomery,36106,Alabama,1437.1007687518936,2970.2632257097966,1084.1637931362081,905.9182560594533,2406.221093091403,991.5116864410228,3290.7948679149767,1114.9669482535257,907.0588967332401,1518.9887519266254
1538,1539,Wguxor Bma,202 East Broad Street,Eufaula,36027,Alabama,1400.6168983628904,3082.4925702285645,1150.9063869964018,995.4150368162757,2517.3618111846044,1101.2007352209262,3405.4062918643244,1212.074726837281,926.953518554422,1599.0901197447556
1539,1540,T Hecfdrng,700 E. Laurel Street,Scottsboro,35768,Alabama,1257.201279497214,2935.67727757302,822.8412411474291,1021.1369586009453,2385.5007480606578,1007.053792567021,3220.263523297832,1194.9444502074714,655.7737485677122,1471.465748891343
1540,1541,Zhlyubq Hf,700 East Laurel Street,Scottsboro,35768,Alabama,1257.201279497214,2935.67727757302,822.8412411474291,1021.1369586009453,2385.5007480606578,1007.053792567021,3220.263523297832,1194.9444502074714,655.7737485677122,1471.465748891343
1541,1542, Bgjszerkn,512 Montgomery Highway,Vestavia Hills,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1542,1543, Yzzilron ,1624 Lapsley Street,Selma,36701,Alabama,1484.0360010648046,2899.2251399787683,1069.5501891807235,839.9925323584765,2334.919975820449,920.046571759832,3221.4279096904747,1045.9797160426797,925.6980045521871,1472.9822265981766
1543,1544,Gszaojqqyu,47 Park Road,Pleasant Grove,35127,Alabama,1403.3296284236985,2881.046815647805,951.489245512774,887.9392436794989,2322.2536240705035,918.8698777599201,3187.372383930307,1077.242545214365,815.5806391227434,1449.0882638819908
1544,1545,Rzbqxs Gce,1624 Lapsley Street,Selma,36701,Alabama,1484.0360010648046,2899.2251399787683,1069.5501891807235,839.9925323584765,2334.919975820449,920.046571759832,3221.4279096904747,1045.9797160426797,925.6980045521871,1472.9822265981766
1545,1546,Hclaxukpv ,512 Montgomery Hwy,BIRMINGHAM,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1546,1547, Bdkj Ja E,5665 U S Highway 231,Wetumpka,36092,Alabama,1415.2787698264322,2969.498102934168,1058.5623728929604,918.136980330056,2406.5892669597683,993.5993923609419,3286.4768606620496,1124.0442247413462,880.416651716722,1515.2582058442235
1547,1548,Xf Exbyzdt,5665 US Highway 231,Wetumpka,36092,Alabama,1415.2787698264322,2969.498102934168,1058.5623728929604,918.136980330056,2406.5892669597683,993.5993923609419,3286.4768606620496,1124.0442247413462,880.416651716722,1515.2582058442235
1548,1549,Nwl Utr Pr,1801 Somerville Road SE,Decatur,35601,Alabama,1330.7920000843758,2861.314746311024,829.4702582725969,945.5185291827263,2309.514120046037,927.8499925960626,3150.690297813581,1116.3728163191774,707.9417344305771,1427.6302772190868
1549,1550,Hzxa Ekbj ,2098 Schillinger Road South,Mobile,36695,Alabama,1702.7937767994254,2835.0585842898463,1263.3739245682546,686.434221815263,2263.7777864033146,852.9349395847584,3186.363524825961,914.7631394735561,1151.8747908161454,1461.6201013085667
1550,1551,Oa Yt B E ,"5510 Hwy 280 South, Suite 206",Birmingham,35242,Alabama,1391.325745514656,2907.9715776248167,965.8435015246831,906.0098844329837,2348.765698130119,944.0047695725436,3215.0523589504114,1098.3628119289988,815.7199242973329,1466.8589473846541
1551,1552,Ewfdgbjqwo,5510 Highway 280 South Ste 206,Birmingham,35242,Alabama,1391.325745514656,2907.9715776248167,965.8435015246831,906.0098844329837,2348.765698130119,944.0047695725436,3215.0523589504114,1098.3628119289988,815.7199242973329,1466.8589473846541
1552,1553,Tckxwmige ,909 Fisher Street Southwest,Cullman,35055,Alabama,1345.7865877078316,2882.207958279335,876.7285412068117,934.8190494168186,2327.718817891934,936.7266752414994,3177.5989061731293,1113.6211700239094,741.1588993666714,1443.3977797333455
1553,1554,Rz Fg Vbnx,2830 Crestwood Boulevard,Birmingham,35210,Alabama,1376.9415388648154,2908.378613092011,948.1472749841284,916.767094841666,2350.1318849544564,947.820903064386,3212.888110851074,1106.7104940515528,797.610573518697,1465.383883261997
1554,1555, Kajrpgcad,705 Pleasant Grove Road,Birmingham,35203,Alabama,1388.7850303582475,2895.9531372589445,949.3849573360714,903.7614479439675,2337.467466313367,934.6934743398068,3201.2606135015612,1093.3956241805004,805.5227889017549,1457.9377233084415
1555,1556,E Ailxhbiv,460 Cahaba Park Circle,Birmingham,35242,Alabama,1391.325745514656,2907.9715776248167,965.8435015246831,906.0098844329837,2348.765698130119,944.0047695725436,3215.0523589504114,1098.3628119289988,815.7199242973329,1466.8589473846541
1556,1557,Gsopn  Ue ,3606 South 6th Avenue,Birmingham,35222,Alabama,1385.843372263505,2899.5893038696254,949.6761421781337,907.1698106200388,2341.137006473986,938.4027268994092,3204.7598102672528,1096.988438621544,803.8679456504813,1460.1767982867188
1557,1558,Voi Y Pjox,1807 11th Avenue South,Birmingham,35205,Alabama,1390.5504860691171,2896.51119573198,952.2561576943507,902.6141343056772,2337.8773374639586,934.70945464696,3202.205465268283,1092.668524589204,808.1052448043231,1458.5497238338596
1558,1559,  Feot Xca,1807 11th Avenue South,Birmingham,35205,Alabama,1390.5504860691171,2896.51119573198,952.2561576943507,902.6141343056772,2337.8773374639586,934.70945464696,3202.205465268283,1092.668524589204,808.1052448043231,1458.5497238338596
1559,1560,Rvmwbtse D,806 Boll Weevil circle,Enterprise,36330,Alabama,1490.1281382553948,3035.2463347556263,1201.3899986212327,921.8363330890942,2467.5154102786128,1050.2640821983216,3368.1541708745044,1143.9861395125185,1003.1625914133988,1576.839451193701
1560,1561,Yzzcodikc ,6015 Cottage Hill Road,Mobile,36609,Alabama,1697.2166754752432,2840.8851515982,1261.8314466326026,692.9982636133258,2269.673237412112,858.5151031174361,3191.7460266584053,921.2061771509376,1147.9576466189508,1464.979228089108
1561,1562, Aqi Drmx ,401 So Highway 43,Saraland,36571,Alabama,1679.0051810804034,2842.1373675203536,1242.5704822918156,701.742069030546,2271.402961766675,858.4706702209368,3190.4062101055656,927.888640064484,1127.7421870034716,1462.4845097782056
1562,1563,Cv Y Rvobw,11220 Memorial Parkway South,Huntsville,35803,Alabama,1296.0378785081075,2900.558203630313,830.9511784885132,981.5577777047316,2349.2305793856563,967.9864513456502,3188.266252053469,1154.8603228620711,685.5162567678016,1450.9918913598005
1563,1564,Nkzu Ivdiv,11220 Memorial Parkway Southwest Ste South,Huntsville,35803,Alabama,1296.0378785081075,2900.558203630313,830.9511784885132,981.5577777047316,2349.2305793856563,967.9864513456502,3188.266252053469,1154.8603228620711,685.5162567678016,1450.9918913598005
1564,1565,S  K Qajt ,1615 Broad Street,Phenix City,36867,Alabama,1343.3202059788027,3080.963997147456,1089.4182390585086,1022.8172245454386,2518.507827488625,1105.8169431721547,3395.286193105844,1232.797387296669,859.7174398683181,1589.4805835203347
1565,1566, To  Zvwit,1615 Broad St,Phenix City,36867,Alabama,1343.3202059788027,3080.963997147456,1089.4182390585086,1022.8172245454386,2518.507827488625,1105.8169431721547,3395.286193105844,1232.797387296669,859.7174398683181,1589.4805835203347
1566,1567,Qz Wfsnaqe,1425 Veterans Memorial Parkway,Tuscaloosa,35404,Alabama,1461.2643246479113,2840.7373570477253,982.3207651537303,830.9748466300024,2279.8826831524484,871.8404115030936,3153.262752088457,1022.7718656395567,867.0432210034998,1427.6482113576126
1567,1568,Gboaaejiyk,1425 Veterans Memorial,Tuscaloosa,35404,Alabama,1461.2643246479113,2840.7373570477253,982.3207651537303,830.9748466300024,2279.8826831524484,871.8404115030936,3153.262752088457,1022.7718656395567,867.0432210034998,1427.6482113576126
1568,1569,Aishozmqpk,35887 USHighway 280,Sylacauga,35150,Alabama,1375.8236997858655,2951.8036276339644,994.0882534685367,934.379507376584,2391.765477512496,984.5828795920663,3260.6105205154972,1131.767928829808,821.786611730976,1496.7538674066589
1569,1570,Qqdwer Lgm,35887 US Highway 280,Sylacauga,35150,Alabama,1375.8236997858655,2951.8036276339644,994.0882534685367,934.379507376584,2391.765477512496,984.5828795920663,3260.6105205154972,1131.767928829808,821.786611730976,1496.7538674066589
1570,1571,Grlnmu Tx ,19267A South Greeno Road Ste 1,Fairhope,36532,Alabama,1691.276440849365,2871.307876593853,1279.4925216132594,717.9547433972522,2299.870152342788,889.5948666176523,3223.175581171473,948.0742995457176,1153.965981665462,1487.0484469941618
1571,1572, B Uplv Gd,9290 Madison Blvd,Madison,35758,Alabama,1304.6061496871635,2881.872379054768,818.6343711940544,971.7604795198164,2331.0668790338227,952.1532938885416,3168.675812254105,1142.313816053645,685.0597901941989,1439.0596467992168
1572,1573,Dxjkw Myfr,3001 Cloverdale Road,Florence,35633,Alabama,1369.9075904606996,2789.1460336920404,792.5819908525823,906.9199970684344,2239.0439816440953,865.972014374711,3075.823409668312,1066.7453889056906,718.0621378339073,1383.8105504488638
1573,1574,Ypxhtnim O,3001 Cloverdale Road,Florence,35633,Alabama,1369.9075904606996,2789.1460336920404,792.5819908525823,906.9199970684344,2239.0439816440953,865.972014374711,3075.823409668312,1066.7453889056906,718.0621378339073,1383.8105504488638
1574,1575,Ut W  Jvcv,538 Pine Hill Cir,Birmingham,35217,Alabama,1381.0541394409202,2898.4718082101717,942.3073702743492,910.4362802749513,2340.407462899919,938.7149779885052,3202.6330614632348,1099.1902896032605,797.0707454690396,1458.8035551314924
1575,1576,W Vericlag,538 Pine Hill Circle,Birmingham,35217,Alabama,1381.0541394409202,2898.4718082101717,942.3073702743492,910.4362802749513,2340.407462899919,938.7149779885052,3202.6330614632348,1099.1902896032605,797.0707454690396,1458.8035551314924
1576,1577,Axgo Qykdv,128 North Mulberry Street,Butler,36904,Alabama,1591.899300905799,2798.568048720681,1103.7391015407488,722.7102340446993,2231.9613117405866,814.9515094624528,3129.790519350417,930.0749747263704,1006.7870337044977,1415.3980814767172
1577,1578,C Hgbpret ,166 N Gay St,Auburn,36830,Alabama,1368.5499922665879,3039.0317761036736,1075.231431250024,983.9142854645056,2476.469947522436,1063.7710126922882,3354.1470933030755,1192.3274617982186,864.4262663694396,1561.035474944851
1578,1579,Vzd Kmzpci,2408 East University Drive Ste 104,Auburn,36830,Alabama,1368.5499922665879,3039.0317761036736,1075.231431250024,983.9142854645056,2476.469947522436,1063.7710126922882,3354.1470933030755,1192.3274617982186,864.4262663694396,1561.035474944851
1579,1580,Gotu Dsbr ,2855 Ross Clark Circle Ste 110,Dothan,36301,Alabama,1476.6650135634795,3083.894453329128,1229.8214552999327,963.4913690477133,2515.842582278411,1098.681447950388,3417.614972243157,1187.9668215873007,1013.3632869664723,1612.2973765225004
1580,1581,Yc Fylmxi ,2604 Willow Brook Ln,Birmingham,35226,Alabama,1399.538778990995,2895.7889781296863,962.8706654862717,895.6681781046533,2336.5766743364397,931.939649376766,3203.0467615048433,1087.162930607725,819.1516273912027,1459.1339405486208
1581,1582,Ive T Qglf,3336 Summit Dr,Birmingham,35243,Alabama,1390.0136639922366,2902.546215722117,958.2413971932353,905.0543800705908,2343.671535789404,939.8085486562566,3208.804838600528,1096.1676562448793,810.9123039235452,1462.800764022284
1582,1583,Qsdlggpyxo,8840 Hwy 20,Madison,35758,Alabama,1304.6061496871635,2881.872379054768,818.6343711940544,971.7604795198164,2331.0668790338227,952.1532938885416,3168.675812254105,1142.313816053645,685.0597901941989,1439.0596467992168
1583,1584, L H Zmss ,8840 Madison Boulevard Ste 101,Madison,35758,Alabama,1304.6061496871635,2881.872379054768,818.6343711940544,971.7604795198164,2331.0668790338227,952.1532938885416,3168.675812254105,1142.313816053645,685.0597901941989,1439.0596467992168
1584,1585, Yd V Ahqc,400 N 6th Street,Clanton,35045,Alabama,1426.517586884335,2924.935735080824,1026.8018364082998,888.8521730131309,2362.8886906200514,951.6680141139287,3239.846220687326,1089.8803183330986,869.2901602422803,1483.795905388771
1585,1586,Zxryg Uj E,300 Vestavia Pkwy Ste 2300,Birmingham,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1586,1587, Egu  Tqr ,3100 Lorna Rd Ste 300,Birmingham,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1587,1588,C Fs Z  Ug,2200 Riverchase Ctr Ste 610,Birmingham,35244,Alabama,1401.9142947508506,2897.469808497417,967.7024262601443,894.5099482113695,2338.024132103862,932.7866353096911,3205.3395908601274,1086.735418959341,823.1283239474734,1460.6329204610474
1588,1589,P Grffo Bl,1015 Montlimar Dr Ste A240,Mobile,36609,Alabama,1697.2166754752432,2840.8851515982,1261.8314466326026,692.9982636133258,2269.673237412112,858.5151031174361,3191.7460266584053,921.2061771509376,1147.9576466189508,1464.979228089108
1589,1590,Wpa R J Gk,3155 S Midtown Park,Mobile,36606,Alabama,1692.137828126492,2846.1335793889248,1260.3995829206985,698.9354507195136,2274.9858439319833,863.5462187203453,3196.586217088083,927.028260074302,1144.3793378764815,1467.9993878578146
1590,1591,Siqdsebfpo,420 28th Avenue Suite 300,Tuscaloosa,35401,Alabama,1466.0579286263828,2833.1284065117907,980.435948719306,824.8903575349389,2272.2941409774194,864.3728921376285,3145.6964455913826,1016.0194506155048,869.0840517514553,1422.8801882043806
1591,1592,Emlow   Hj,1110 Montlimar Dr Ste 500,Mobile,36609,Alabama,1697.2166754752432,2840.8851515982,1261.8314466326026,692.9982636133258,2269.673237412112,858.5151031174361,3191.7460266584053,921.2061771509376,1147.9576466189508,1464.979228089108
1592,1593, Gdfio Eyj,3143 Belwood Dr,Birmingham,35243,Alabama,1390.0136639922366,2902.546215722117,958.2413971932353,905.0543800705908,2343.671535789404,939.8085486562566,3208.804838600528,1096.1676562448793,810.9123039235452,1462.800764022284
1593,1594,  K Lr Fmc,4920 Corporate Dr NW Ste F,Huntsville,35805,Alabama,1295.4636711824812,2893.3627564830235,820.703551894816,981.2976958154563,2342.5951263264074,963.4502386170799,3179.907913629501,1152.785251356346,679.9668011800137,1446.007703922516
1594,1595,I Cqawms F,166 N Gay St,Auburn,36830,Alabama,1368.5499922665879,3039.0317761036736,1075.231431250024,983.9142854645056,2476.469947522436,1063.7710126922882,3354.1470933030755,1192.3274617982186,864.4262663694396,1561.035474944851
1595,1596,Ka Lgnwtm ,1200 Winner Ave SW Ste C,Huntsville,35805,Alabama,1295.4636711824812,2893.3627564830235,820.703551894816,981.2976958154563,2342.5951263264074,963.4502386170799,3179.907913629501,1152.785251356346,679.9668011800137,1446.007703922516
1596,1597,Zetmbjq Yx,207 Seville Street,Florence,35630,Alabama,1366.5888556797056,2797.424471605532,798.5963768599422,909.7053247373167,2246.980720429698,872.3178920342516,3084.7271021525657,1071.1866675634144,718.3336512745367,1388.8080229619175
1597,1598,Twy Qsbl J,3113 Ivy Avenue Southwest,Huntsville,35805,Alabama,1295.4636711824812,2893.3627564830235,820.703551894816,981.2976958154563,2342.5951263264074,963.4502386170799,3179.907913629501,1152.785251356346,679.9668011800137,1446.007703922516
1598,1599,O Rsclxhpn,2113 Lurleen B Wallace Blvd,Northport,35476,Alabama,1466.2351941179863,2829.6319422474608,976.9544061527868,823.6709435726468,2268.940700097493,861.3935307656227,3141.8432505120763,1014.1027636391907,867.4762438352788,1420.4459756469505
1599,1600,Szjshvqgvw,2113 Lurleen B Wallace Boulevard,Northport,35476,Alabama,1466.2351941179863,2829.6319422474608,976.9544061527868,823.6709435726468,2268.940700097493,861.3935307656227,3141.8432505120763,1014.1027636391907,867.4762438352788,1420.4459756469505
1600,1601,V F Trnsaq,905 2nd Avenue SW,Cullman,35055,Alabama,1345.7865877078316,2882.207958279335,876.7285412068117,934.8190494168186,2327.718817891934,936.7266752414994,3177.5989061731293,1113.6211700239094,741.1588993666714,1443.3977797333455
1601,1602, Nhqjihemg,905 2nd Avenue Southwest,Cullman,35055,Alabama,1345.7865877078316,2882.207958279335,876.7285412068117,934.8190494168186,2327.718817891934,936.7266752414994,3177.5989061731293,1113.6211700239094,741.1588993666714,1443.3977797333455
1602,1603,Lvshmviyiu,122 North Chalkville Road,Trussville,35173,Alabama,1365.8749173235678,2912.8591493715658,939.1019677858984,926.5666178637623,2355.175965886512,954.3035747816432,3215.830879351875,1115.4349280422425,786.0514344714778,1467.2582797283308
1603,1604,M Brx Ncdy,122 N Chalkville Rd,Trussville,35173,Alabama,1365.8749173235678,2912.8591493715658,939.1019677858984,926.5666178637623,2355.175965886512,954.3035747816432,3215.830879351875,1115.4349280422425,786.0514344714778,1467.2582797283308
1604,1605,Xsybpucemo,61 Market Place Ste A,Montgomery,36117,Alabama,1429.9354725653475,2977.516495574888,1083.105908684204,914.0940494388933,2413.623007219048,999.0982242035006,3297.488759071068,1123.089056650266,902.4829521069638,1523.3887169943146
1605,1606,Megomztav ,809 South Alabama Avenue,Monroeville,36460,Alabama,1574.7791121646587,2892.56576677171,1168.1266454810361,785.1291018141211,2324.4072272180765,907.2655266561543,3228.6405148832296,1003.3122023138403,1030.0373498535434,1482.16492611019
1606,1607,Vuexgt Hlz,1270 Center Point Parkway,Birmingham,35215,Alabama,1372.5516969897756,2902.7522919050325,936.220324226898,918.2769061701207,2345.084494505097,944.4002472667,3205.819553391217,1106.3594701153295,788.643187109807,1460.8396082989111
1607,1608,Uokgeu Sm ,1270 Center Point Parkway Ste B,Birmingham,35215,Alabama,1372.5516969897756,2902.7522919050325,936.220324226898,918.2769061701207,2345.084494505097,944.4002472667,3205.819553391217,1106.3594701153295,788.643187109807,1460.8396082989111
1608,1609,Yfjgpdeswb,3661 Debby Drive,Montgomery,36111,Alabama,1438.689570339425,2970.277925801627,1085.9745488831109,905.0287335439996,2406.1573839178172,991.3422095573948,3291.062048131643,1114.29649257608,908.964177044754,1519.2337243840475
1609,1610,Ipl Xfsran,3661 Debby Drive,Montgomery,36111,Alabama,1438.689570339425,2970.277925801627,1085.9745488831109,905.0287335439996,2406.1573839178172,991.3422095573948,3291.062048131643,1114.29649257608,908.964177044754,1519.2337243840475
1610,1611,Qlo Zuyl O,4036B Balmoral Drive Southwest,Huntsville,35801,Alabama,1290.4401165064294,2897.51639073615,819.0286844533325,986.3535966016748,2346.925517493605,968.2506161298488,3183.6009169788317,1157.8284482401434,675.7730220283595,1448.364132517994
1611,1612, Im  Qiacr,1553 Florence Boulevard,Florence,35630,Alabama,1366.5888556797056,2797.424471605532,798.5963768599422,909.7053247373167,2246.980720429698,872.3178920342516,3084.7271021525657,1071.1866675634144,718.3336512745367,1388.8080229619175
1612,1613,H Yvmqc Ss,609 Main Street,Montevallo,35115,Alabama,1420.8873529803216,2898.7051478139447,992.7124405190131,881.3585302125108,2337.987018471156,929.7328479181036,3210.093305240351,1077.0575456564452,847.7384654933434,1463.9317001472073
1613,1614,Aaq Xyzd U,609 Main Street,Montevallo,35115,Alabama,1420.8873529803216,2898.7051478139447,992.7124405190131,881.3585302125108,2337.987018471156,929.7328479181036,3210.093305240351,1077.0575456564452,847.7384654933434,1463.9317001472073
1614,1615,Urjbszjinp,2102E Cahaba Road,Birmingham,35223,Alabama,1384.5571345756744,2903.6522148171944,952.5531480136959,909.4879452899,2345.099456871779,942.0507674458817,3209.035776338131,1099.8599299505265,804.5890762427133,1462.9253683299803
1615,1616,X  Iql Qgb,8457 Hwy 431 North,Albertville,35950,Alabama,1293.4669387367815,2937.280382041712,873.9691603373235,990.4582815720537,2383.830121359633,994.819305949236,3229.398698311125,1171.3240371871093,706.3269254882034,1476.378545805155
1616,1617,Xllenkqcaw,8457 US Highway 431,Albertville,35950,Alabama,1293.4669387367815,2937.280382041712,873.9691603373235,990.4582815720537,2383.830121359633,994.819305949236,3229.398698311125,1171.3240371871093,706.3269254882034,1476.378545805155
1617,1618,Cwvvzh Isk,100 Old Town Rd,Birmingham,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1618,1619,H  Rpsv Gn,124 14th Street Southwest,Decatur,35601,Alabama,1330.7920000843758,2861.314746311024,829.4702582725969,945.5185291827263,2309.514120046037,927.8499925960626,3150.690297813581,1116.3728163191774,707.9417344305771,1427.6302772190868
1619,1620,Tfjv Bqorz,2324 Highway 150,Hoover,35244,Alabama,1401.9142947508506,2897.469808497417,967.7024262601443,894.5099482113695,2338.024132103862,932.7866353096911,3205.3395908601274,1086.735418959341,823.1283239474734,1460.6329204610474
1620,1621,Mweu Psjlb,2324 John Hawkins Parkway,Hoover,35244,Alabama,1401.9142947508506,2897.469808497417,967.7024262601443,894.5099482113695,2338.024132103862,932.7866353096911,3205.3395908601274,1086.735418959341,823.1283239474734,1460.6329204610474
1621,1622,Mfppabeqde,410 Jordan Lane,Huntsville,35805,Alabama,1295.4636711824812,2893.3627564830235,820.703551894816,981.2976958154563,2342.5951263264074,963.4502386170799,3179.907913629501,1152.785251356346,679.9668011800137,1446.007703922516
1622,1623,Vdxrtyfzeq,2241 Us Highway 231,Wetumpka,36093,Alabama,1409.7305390076556,2980.8232731815287,1063.478039612225,927.5269945897348,2417.857241865257,1004.7272435572482,3297.846068291459,1134.1756236973524,880.0960826282069,1522.947840824779
1623,1624,Azkgxdrke ,3205 Lorna Road Ste 101,Birmingham,35216,Alabama,1394.5437188248582,2899.7364409404026,960.8793599474756,900.7305102493203,2340.682610916729,936.3985284431337,3206.5140719099622,1092.1012615607444,815.060855624128,1461.344848843544
1624,1625,J Ddeghvqu,200 Oakwood Avenue NE,Huntsville,35811,Alabama,1285.3729918915026,2898.8966974813484,813.6216170336978,991.1932178883467,2348.688500639403,971.2715281549807,3184.1018851245117,1161.9839676102524,669.664945293835,1448.8247065807084
1625,1626,Ezaucwqjaq,3032 Dauphin Sq Connector,Mobile,36607,Alabama,1690.3290183527454,2845.2235111487685,1257.6656289793095,699.038122899095,2274.135525571845,862.4611023332835,3195.3547482561494,926.8370893443312,1141.9431700152882,1466.9620998386745
1626,1627,Jcydbpmvur,790 South Tallassee Street,Dadeville,36853,Alabama,1367.4819826528267,3005.110097844525,1039.9323213537655,965.5184471388043,2443.644696401361,1033.075908350259,3317.3426456474976,1169.5372328969268,843.0490322253953,1535.2455979842814
1627,1628,Mzlihkw Ma,790 South Tallassee Street,Dadeville,36853,Alabama,1367.4819826528267,3005.110097844525,1039.9323213537655,965.5184471388043,2443.644696401361,1033.075908350259,3317.3426456474976,1169.5372328969268,843.0490322253953,1535.2455979842814
1628,1629,Qclf  Tebv,109 Wild Oak Dr,Daphne,36526,Alabama,1682.2017218911803,2867.202222288691,1266.3122222893467,718.4769660576352,2296.042000787414,884.5861440405597,3217.524284417916,947.2838263309634,1141.985798057308,1482.1570515855374
1629,1630,Yzroepqzb ,304 Church Street,Ashford,36312,Alabama,1465.9137602939868,3093.638789817458,1227.4116737752393,975.1799314065147,2525.80387163013,1108.5785355046796,3426.3914935229177,1199.3209863244256,1006.5543228556987,1618.0977338707846
